# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2022-02-24 18:07:02 -05:00	(nadww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 12092000 PUYALLUP RIVER NEAR ELECTRON, WA
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 12092000
#    TS_ID       Parameter Description
#    150830      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#     e  Value has been estimated.
#
agency_cd	site_no	datetime	tz_cd	Flux	Letter
USGS	12092000	2021-12-12 09:00	PST	567	P
USGS	12092000	2021-12-12 09:15	PST	560	P
USGS	12092000	2021-12-12 09:30	PST	567	P
USGS	12092000	2021-12-12 09:45	PST	560	P
USGS	12092000	2021-12-12 10:00	PST	567	P
USGS	12092000	2021-12-12 10:15	PST	560	P
USGS	12092000	2021-12-12 10:30	PST	567	P
USGS	12092000	2021-12-12 10:45	PST	560	P
USGS	12092000	2021-12-12 11:00	PST	560	P
USGS	12092000	2021-12-12 11:15	PST	560	P
USGS	12092000	2021-12-12 11:30	PST	554	P
USGS	12092000	2021-12-12 11:45	PST	547	P
USGS	12092000	2021-12-12 12:00	PST	547	P
USGS	12092000	2021-12-12 12:15	PST	547	P
USGS	12092000	2021-12-12 12:30	PST	554	P
USGS	12092000	2021-12-12 12:45	PST	547	P
USGS	12092000	2021-12-12 13:00	PST	554	P
USGS	12092000	2021-12-12 13:15	PST	547	P
USGS	12092000	2021-12-12 13:30	PST	541	P
USGS	12092000	2021-12-12 13:45	PST	547	P
USGS	12092000	2021-12-12 14:00	PST	547	P
USGS	12092000	2021-12-12 14:15	PST	534	P
USGS	12092000	2021-12-12 14:30	PST	541	P
USGS	12092000	2021-12-12 14:45	PST	534	P
USGS	12092000	2021-12-12 15:00	PST	541	P
USGS	12092000	2021-12-12 15:15	PST	541	P
USGS	12092000	2021-12-12 15:30	PST	534	P
USGS	12092000	2021-12-12 15:45	PST	528	P
USGS	12092000	2021-12-12 16:00	PST	528	P
USGS	12092000	2021-12-12 16:15	PST	528	P
USGS	12092000	2021-12-12 16:30	PST	534	P
USGS	12092000	2021-12-12 16:45	PST	522	P
USGS	12092000	2021-12-12 17:00	PST	522	P
USGS	12092000	2021-12-12 17:15	PST	528	P
USGS	12092000	2021-12-12 17:30	PST	522	P
USGS	12092000	2021-12-12 17:45	PST	528	P
USGS	12092000	2021-12-12 18:00	PST	528	P
USGS	12092000	2021-12-12 18:15	PST	528	P
USGS	12092000	2021-12-12 18:30	PST	534	P
USGS	12092000	2021-12-12 18:45	PST	534	P
USGS	12092000	2021-12-12 19:00	PST	522	P
USGS	12092000	2021-12-12 19:15	PST	528	P
USGS	12092000	2021-12-12 19:30	PST	522	P
USGS	12092000	2021-12-12 19:45	PST	515	P
USGS	12092000	2021-12-12 20:00	PST	522	P
USGS	12092000	2021-12-12 20:15	PST	515	P
USGS	12092000	2021-12-12 20:30	PST	509	P
USGS	12092000	2021-12-12 20:45	PST	515	P
USGS	12092000	2021-12-12 21:00	PST	503	P
USGS	12092000	2021-12-12 21:15	PST	509	P
USGS	12092000	2021-12-12 21:30	PST	503	P
USGS	12092000	2021-12-12 21:45	PST	503	P
USGS	12092000	2021-12-12 22:00	PST	503	P
USGS	12092000	2021-12-12 22:15	PST	509	P
USGS	12092000	2021-12-12 22:30	PST	503	P
USGS	12092000	2021-12-12 22:45	PST	509	P
USGS	12092000	2021-12-12 23:00	PST	503	P
USGS	12092000	2021-12-12 23:15	PST	497	P
USGS	12092000	2021-12-12 23:30	PST	497	P
USGS	12092000	2021-12-12 23:45	PST	497	P
USGS	12092000	2021-12-13 00:00	PST	497	P
USGS	12092000	2021-12-13 00:15	PST	491	P
USGS	12092000	2021-12-13 00:30	PST	491	P
USGS	12092000	2021-12-13 00:45	PST	497	P
USGS	12092000	2021-12-13 01:00	PST	491	P
USGS	12092000	2021-12-13 01:15	PST	485	P
USGS	12092000	2021-12-13 01:30	PST	491	P
USGS	12092000	2021-12-13 01:45	PST	497	P
USGS	12092000	2021-12-13 02:00	PST	491	P
USGS	12092000	2021-12-13 02:15	PST	497	P
USGS	12092000	2021-12-13 02:30	PST	485	P
USGS	12092000	2021-12-13 02:45	PST	485	P
USGS	12092000	2021-12-13 03:00	PST	478	P
USGS	12092000	2021-12-13 03:15	PST	491	P
USGS	12092000	2021-12-13 03:30	PST	485	P
USGS	12092000	2021-12-13 03:45	PST	485	P
USGS	12092000	2021-12-13 04:00	PST	491	P
USGS	12092000	2021-12-13 04:15	PST	491	P
USGS	12092000	2021-12-13 04:30	PST	485	P
USGS	12092000	2021-12-13 04:45	PST	485	P
USGS	12092000	2021-12-13 05:00	PST	485	P
USGS	12092000	2021-12-13 05:15	PST	491	P
USGS	12092000	2021-12-13 05:30	PST	491	P
USGS	12092000	2021-12-13 05:45	PST	478	P
USGS	12092000	2021-12-13 06:00	PST	485	P
USGS	12092000	2021-12-13 06:15	PST	491	P
USGS	12092000	2021-12-13 06:30	PST	478	P
USGS	12092000	2021-12-13 06:45	PST	473	P
USGS	12092000	2021-12-13 07:00	PST	478	P
USGS	12092000	2021-12-13 07:15	PST	478	P
USGS	12092000	2021-12-13 07:30	PST	467	P
USGS	12092000	2021-12-13 07:45	PST	473	P
USGS	12092000	2021-12-13 08:00	PST	467	P
USGS	12092000	2021-12-13 08:15	PST	473	P
USGS	12092000	2021-12-13 08:30	PST	473	P
USGS	12092000	2021-12-13 08:45	PST	473	P
USGS	12092000	2021-12-13 09:00	PST	467	P
USGS	12092000	2021-12-13 09:15	PST	478	P
USGS	12092000	2021-12-13 09:30	PST	473	P
USGS	12092000	2021-12-13 09:45	PST	473	P
USGS	12092000	2021-12-13 10:00	PST	467	P
USGS	12092000	2021-12-13 10:15	PST	461	P
USGS	12092000	2021-12-13 10:30	PST	467	P
USGS	12092000	2021-12-13 10:45	PST	467	P
USGS	12092000	2021-12-13 11:00	PST	473	P
USGS	12092000	2021-12-13 11:15	PST	473	P
USGS	12092000	2021-12-13 11:30	PST	467	P
USGS	12092000	2021-12-13 11:45	PST	467	P
USGS	12092000	2021-12-13 12:00	PST	461	P
USGS	12092000	2021-12-13 12:15	PST	461	P
USGS	12092000	2021-12-13 12:30	PST	467	P
USGS	12092000	2021-12-13 12:45	PST	467	P
USGS	12092000	2021-12-13 13:00	PST	467	P
USGS	12092000	2021-12-13 13:15	PST	461	P
USGS	12092000	2021-12-13 13:30	PST	461	P
USGS	12092000	2021-12-13 13:45	PST	455	P
USGS	12092000	2021-12-13 14:00	PST	467	P
USGS	12092000	2021-12-13 14:15	PST	461	P
USGS	12092000	2021-12-13 14:30	PST	461	P
USGS	12092000	2021-12-13 14:45	PST	467	P
USGS	12092000	2021-12-13 15:00	PST	461	P
USGS	12092000	2021-12-13 15:15	PST	461	P
USGS	12092000	2021-12-13 15:30	PST	467	P
USGS	12092000	2021-12-13 15:45	PST	467	P
USGS	12092000	2021-12-13 16:00	PST	467	P
USGS	12092000	2021-12-13 16:15	PST	461	P
USGS	12092000	2021-12-13 16:30	PST	467	P
USGS	12092000	2021-12-13 16:45	PST	467	P
USGS	12092000	2021-12-13 17:00	PST	467	P
USGS	12092000	2021-12-13 17:15	PST	455	P
USGS	12092000	2021-12-13 17:30	PST	455	P
USGS	12092000	2021-12-13 17:45	PST	461	P
USGS	12092000	2021-12-13 18:00	PST	467	P
USGS	12092000	2021-12-13 18:15	PST	461	P
USGS	12092000	2021-12-13 18:30	PST	467	P
USGS	12092000	2021-12-13 18:45	PST	467	P
USGS	12092000	2021-12-13 19:00	PST	449	P
USGS	12092000	2021-12-13 19:15	PST	467	P
USGS	12092000	2021-12-13 19:30	PST	467	P
USGS	12092000	2021-12-13 19:45	PST	467	P
USGS	12092000	2021-12-13 20:00	PST	461	P
USGS	12092000	2021-12-13 20:15	PST	467	P
USGS	12092000	2021-12-13 20:30	PST	461	P
USGS	12092000	2021-12-13 20:45	PST	461	P
USGS	12092000	2021-12-13 21:00	PST	461	P
USGS	12092000	2021-12-13 21:15	PST	461	P
USGS	12092000	2021-12-13 21:30	PST	473	P
USGS	12092000	2021-12-13 21:45	PST	461	P
USGS	12092000	2021-12-13 22:00	PST	449	P
USGS	12092000	2021-12-13 22:15	PST	455	P
USGS	12092000	2021-12-13 22:30	PST	443	P
USGS	12092000	2021-12-13 22:45	PST	455	P
USGS	12092000	2021-12-13 23:00	PST	449	P
USGS	12092000	2021-12-13 23:15	PST	449	P
USGS	12092000	2021-12-13 23:30	PST	443	P
USGS	12092000	2021-12-13 23:45	PST	449	P
USGS	12092000	2021-12-14 00:00	PST	443	P
USGS	12092000	2021-12-14 00:15	PST	455	P
USGS	12092000	2021-12-14 00:30	PST	443	P
USGS	12092000	2021-12-14 00:45	PST	449	P
USGS	12092000	2021-12-14 01:00	PST	438	P
USGS	12092000	2021-12-14 01:15	PST	438	P
USGS	12092000	2021-12-14 01:30	PST	443	P
USGS	12092000	2021-12-14 01:45	PST	443	P
USGS	12092000	2021-12-14 02:00	PST	443	P
USGS	12092000	2021-12-14 02:15	PST	438	P
USGS	12092000	2021-12-14 02:30	PST	443	P
USGS	12092000	2021-12-14 02:45	PST	449	P
USGS	12092000	2021-12-14 03:00	PST	438	P
USGS	12092000	2021-12-14 03:15	PST	443	P
USGS	12092000	2021-12-14 03:30	PST	443	P
USGS	12092000	2021-12-14 03:45	PST	443	P
USGS	12092000	2021-12-14 04:00	PST	449	P
USGS	12092000	2021-12-14 04:15	PST	443	P
USGS	12092000	2021-12-14 04:30	PST	438	P
USGS	12092000	2021-12-14 04:45	PST	432	P
USGS	12092000	2021-12-14 05:00	PST	438	P
USGS	12092000	2021-12-14 05:15	PST	443	P
USGS	12092000	2021-12-14 05:30	PST	438	P
USGS	12092000	2021-12-14 05:45	PST	432	P
USGS	12092000	2021-12-14 06:00	PST	426	P
USGS	12092000	2021-12-14 06:15	PST	432	P
USGS	12092000	2021-12-14 06:30	PST	426	P
USGS	12092000	2021-12-14 06:45	PST	426	P
USGS	12092000	2021-12-14 07:00	PST	432	P
USGS	12092000	2021-12-14 07:15	PST	426	P
USGS	12092000	2021-12-14 07:30	PST	426	P
USGS	12092000	2021-12-14 07:45	PST	426	P
USGS	12092000	2021-12-14 08:00	PST	421	P
USGS	12092000	2021-12-14 08:15	PST	426	P
USGS	12092000	2021-12-14 08:30	PST	421	P
USGS	12092000	2021-12-14 08:45	PST	415	P
USGS	12092000	2021-12-14 09:00	PST	421	P
USGS	12092000	2021-12-14 09:15	PST	415	P
USGS	12092000	2021-12-14 09:30	PST	421	P
USGS	12092000	2021-12-14 09:45	PST	421	P
USGS	12092000	2021-12-14 10:00	PST	415	P
USGS	12092000	2021-12-14 10:15	PST	415	P
USGS	12092000	2021-12-14 10:30	PST	410	P
USGS	12092000	2021-12-14 10:45	PST	415	P
USGS	12092000	2021-12-14 11:00	PST	404	P
USGS	12092000	2021-12-14 11:15	PST	404	P
USGS	12092000	2021-12-14 11:30	PST	410	P
USGS	12092000	2021-12-14 11:45	PST	410	P
USGS	12092000	2021-12-14 12:00	PST	415	P
USGS	12092000	2021-12-14 12:15	PST	410	P
USGS	12092000	2021-12-14 12:30	PST	415	P
USGS	12092000	2021-12-14 12:45	PST	404	P
USGS	12092000	2021-12-14 13:00	PST	415	P
USGS	12092000	2021-12-14 13:15	PST	399	P
USGS	12092000	2021-12-14 13:30	PST	415	P
USGS	12092000	2021-12-14 13:45	PST	421	P
USGS	12092000	2021-12-14 14:00	PST	404	P
USGS	12092000	2021-12-14 14:15	PST	410	P
USGS	12092000	2021-12-14 14:30	PST	404	P
USGS	12092000	2021-12-14 14:45	PST	399	P
USGS	12092000	2021-12-14 15:00	PST	404	P
USGS	12092000	2021-12-14 15:15	PST	404	P
USGS	12092000	2021-12-14 15:30	PST	410	P
USGS	12092000	2021-12-14 15:45	PST	404	P
USGS	12092000	2021-12-14 16:00	PST	399	P
USGS	12092000	2021-12-14 16:15	PST	399	P
USGS	12092000	2021-12-14 16:30	PST	404	P
USGS	12092000	2021-12-14 16:45	PST	394	P
USGS	12092000	2021-12-14 17:00	PST	404	P
USGS	12092000	2021-12-14 17:15	PST	399	P
USGS	12092000	2021-12-14 17:30	PST	399	P
USGS	12092000	2021-12-14 17:45	PST	399	P
USGS	12092000	2021-12-14 18:00	PST	399	P
USGS	12092000	2021-12-14 18:15	PST	394	P
USGS	12092000	2021-12-14 18:30	PST	399	P
USGS	12092000	2021-12-14 18:45	PST	388	P
USGS	12092000	2021-12-14 19:00	PST	404	P
USGS	12092000	2021-12-14 19:15	PST	394	P
USGS	12092000	2021-12-14 19:30	PST	399	P
USGS	12092000	2021-12-14 19:45	PST	399	P
USGS	12092000	2021-12-14 20:00	PST	388	P
USGS	12092000	2021-12-14 20:15	PST	399	P
USGS	12092000	2021-12-14 20:30	PST	399	P
USGS	12092000	2021-12-14 20:45	PST	388	P
USGS	12092000	2021-12-14 21:00	PST	388	P
USGS	12092000	2021-12-14 21:15	PST	399	P
USGS	12092000	2021-12-14 21:30	PST	394	P
USGS	12092000	2021-12-14 21:45	PST	394	P
USGS	12092000	2021-12-14 22:00	PST	388	P
USGS	12092000	2021-12-14 22:15	PST	388	P
USGS	12092000	2021-12-14 22:30	PST	394	P
USGS	12092000	2021-12-14 22:45	PST	378	P
USGS	12092000	2021-12-14 23:00	PST	394	P
USGS	12092000	2021-12-14 23:15	PST	388	P
USGS	12092000	2021-12-14 23:30	PST	388	P
USGS	12092000	2021-12-14 23:45	PST	388	P
USGS	12092000	2021-12-15 00:00	PST	388	P
USGS	12092000	2021-12-15 00:15	PST	383	P
USGS	12092000	2021-12-15 00:30	PST	388	P
USGS	12092000	2021-12-15 00:45	PST	378	P
USGS	12092000	2021-12-15 01:00	PST	383	P
USGS	12092000	2021-12-15 01:15	PST	388	P
USGS	12092000	2021-12-15 01:30	PST	388	P
USGS	12092000	2021-12-15 01:45	PST	378	P
USGS	12092000	2021-12-15 02:00	PST	383	P
USGS	12092000	2021-12-15 02:15	PST	383	P
USGS	12092000	2021-12-15 02:30	PST	378	P
USGS	12092000	2021-12-15 02:45	PST	378	P
USGS	12092000	2021-12-15 03:00	PST	378	P
USGS	12092000	2021-12-15 03:15	PST	378	P
USGS	12092000	2021-12-15 03:30	PST	373	P
USGS	12092000	2021-12-15 03:45	PST	373	P
USGS	12092000	2021-12-15 04:00	PST	388	P
USGS	12092000	2021-12-15 04:15	PST	383	P
USGS	12092000	2021-12-15 04:30	PST	373	P
USGS	12092000	2021-12-15 04:45	PST	378	P
USGS	12092000	2021-12-15 05:00	PST	373	P
USGS	12092000	2021-12-15 05:15	PST	373	P
USGS	12092000	2021-12-15 05:30	PST	378	P
USGS	12092000	2021-12-15 05:45	PST	368	P
USGS	12092000	2021-12-15 06:00	PST	378	P
USGS	12092000	2021-12-15 06:15	PST	373	P
USGS	12092000	2021-12-15 06:30	PST	373	P
USGS	12092000	2021-12-15 06:45	PST	373	P
USGS	12092000	2021-12-15 07:00	PST	368	P
USGS	12092000	2021-12-15 07:15	PST	373	P
USGS	12092000	2021-12-15 07:30	PST	368	P
USGS	12092000	2021-12-15 07:45	PST	368	P
USGS	12092000	2021-12-15 08:00	PST	378	P
USGS	12092000	2021-12-15 08:15	PST	373	P
USGS	12092000	2021-12-15 08:30	PST	373	P
USGS	12092000	2021-12-15 08:45	PST	373	P
USGS	12092000	2021-12-15 09:00	PST	368	P
USGS	12092000	2021-12-15 09:15	PST	378	P
USGS	12092000	2021-12-15 09:30	PST	373	P
USGS	12092000	2021-12-15 09:45	PST	378	P
USGS	12092000	2021-12-15 10:00	PST	368	P
USGS	12092000	2021-12-15 10:15	PST	368	P
USGS	12092000	2021-12-15 10:30	PST	373	P
USGS	12092000	2021-12-15 10:45	PST	373	P
USGS	12092000	2021-12-15 11:00	PST	368	P
USGS	12092000	2021-12-15 11:15	PST	363	P
USGS	12092000	2021-12-15 11:30	PST	378	P
USGS	12092000	2021-12-15 11:45	PST	368	P
USGS	12092000	2021-12-15 12:00	PST	378	P
USGS	12092000	2021-12-15 12:15	PST	373	P
USGS	12092000	2021-12-15 12:30	PST	373	P
USGS	12092000	2021-12-15 12:45	PST	368	P
USGS	12092000	2021-12-15 13:00	PST	368	P
USGS	12092000	2021-12-15 13:15	PST	373	P
USGS	12092000	2021-12-15 13:30	PST	378	P
USGS	12092000	2021-12-15 13:45	PST	368	P
USGS	12092000	2021-12-15 14:00	PST	358	P
USGS	12092000	2021-12-15 14:15	PST	363	P
USGS	12092000	2021-12-15 14:30	PST	373	P
USGS	12092000	2021-12-15 14:45	PST	363	P
USGS	12092000	2021-12-15 15:00	PST	368	P
USGS	12092000	2021-12-15 15:15	PST	368	P
USGS	12092000	2021-12-15 15:30	PST	368	P
USGS	12092000	2021-12-15 15:45	PST	368	P
USGS	12092000	2021-12-15 16:00	PST	363	P
USGS	12092000	2021-12-15 16:15	PST	368	P
USGS	12092000	2021-12-15 16:30	PST	363	P
USGS	12092000	2021-12-15 16:45	PST	358	P
USGS	12092000	2021-12-15 17:00	PST	368	P
USGS	12092000	2021-12-15 17:15	PST	358	P
USGS	12092000	2021-12-15 17:30	PST	363	P
USGS	12092000	2021-12-15 17:45	PST	368	P
USGS	12092000	2021-12-15 18:00	PST	363	P
USGS	12092000	2021-12-15 18:15	PST	363	P
USGS	12092000	2021-12-15 18:30	PST	368	P
USGS	12092000	2021-12-15 18:45	PST	358	P
USGS	12092000	2021-12-15 19:00	PST	368	P
USGS	12092000	2021-12-15 19:15	PST	358	P
USGS	12092000	2021-12-15 19:30	PST	368	P
USGS	12092000	2021-12-15 19:45	PST	358	P
USGS	12092000	2021-12-15 20:00	PST	368	P
USGS	12092000	2021-12-15 20:15	PST	358	P
USGS	12092000	2021-12-15 20:30	PST	353	P
USGS	12092000	2021-12-15 20:45	PST	353	P
USGS	12092000	2021-12-15 21:00	PST	358	P
USGS	12092000	2021-12-15 21:15	PST	368	P
USGS	12092000	2021-12-15 21:30	PST	358	P
USGS	12092000	2021-12-15 21:45	PST	358	P
USGS	12092000	2021-12-15 22:00	PST	358	P
USGS	12092000	2021-12-15 22:15	PST	363	P
USGS	12092000	2021-12-15 22:30	PST	363	P
USGS	12092000	2021-12-15 22:45	PST	363	P
USGS	12092000	2021-12-15 23:00	PST	358	P
USGS	12092000	2021-12-15 23:15	PST	358	P
USGS	12092000	2021-12-15 23:30	PST	363	P
USGS	12092000	2021-12-15 23:45	PST	358	P
USGS	12092000	2021-12-16 00:00	PST	353	P
USGS	12092000	2021-12-16 00:15	PST	353	P
USGS	12092000	2021-12-16 00:30	PST	348	P
USGS	12092000	2021-12-16 00:45	PST	358	P
USGS	12092000	2021-12-16 01:00	PST	348	P
USGS	12092000	2021-12-16 01:15	PST	358	P
USGS	12092000	2021-12-16 01:30	PST	358	P
USGS	12092000	2021-12-16 01:45	PST	353	P
USGS	12092000	2021-12-16 02:00	PST	348	P
USGS	12092000	2021-12-16 02:15	PST	353	P
USGS	12092000	2021-12-16 02:30	PST	358	P
USGS	12092000	2021-12-16 02:45	PST	348	P
USGS	12092000	2021-12-16 03:00	PST	353	P
USGS	12092000	2021-12-16 03:15	PST	348	P
USGS	12092000	2021-12-16 03:30	PST	348	P
USGS	12092000	2021-12-16 03:45	PST	358	P
USGS	12092000	2021-12-16 04:00	PST	348	P
USGS	12092000	2021-12-16 04:15	PST	348	P
USGS	12092000	2021-12-16 04:30	PST	353	P
USGS	12092000	2021-12-16 04:45	PST	348	P
USGS	12092000	2021-12-16 05:00	PST	343	P
USGS	12092000	2021-12-16 05:15	PST	348	P
USGS	12092000	2021-12-16 05:30	PST	338	P
USGS	12092000	2021-12-16 05:45	PST	343	P
USGS	12092000	2021-12-16 06:00	PST	348	P
USGS	12092000	2021-12-16 06:15	PST	343	P
USGS	12092000	2021-12-16 06:30	PST	348	P
USGS	12092000	2021-12-16 06:45	PST	348	P
USGS	12092000	2021-12-16 07:00	PST	348	P
USGS	12092000	2021-12-16 07:15	PST	338	P
USGS	12092000	2021-12-16 07:30	PST	348	P
USGS	12092000	2021-12-16 07:45	PST	348	P
USGS	12092000	2021-12-16 08:00	PST	348	P
USGS	12092000	2021-12-16 08:15	PST	343	P
USGS	12092000	2021-12-16 08:30	PST	348	P
USGS	12092000	2021-12-16 08:45	PST	343	P
USGS	12092000	2021-12-16 09:00	PST	343	P
USGS	12092000	2021-12-16 09:15	PST	348	P
USGS	12092000	2021-12-16 09:30	PST	343	P
USGS	12092000	2021-12-16 09:45	PST	338	P
USGS	12092000	2021-12-16 10:00	PST	338	P
USGS	12092000	2021-12-16 10:15	PST	348	P
USGS	12092000	2021-12-16 10:30	PST	348	P
USGS	12092000	2021-12-16 10:45	PST	343	P
USGS	12092000	2021-12-16 11:00	PST	348	P
USGS	12092000	2021-12-16 11:15	PST	348	P
USGS	12092000	2021-12-16 11:30	PST	348	P
USGS	12092000	2021-12-16 11:45	PST	343	P
USGS	12092000	2021-12-16 12:00	PST	343	P
USGS	12092000	2021-12-16 12:15	PST	348	P
USGS	12092000	2021-12-16 12:30	PST	348	P
USGS	12092000	2021-12-16 12:45	PST	343	P
USGS	12092000	2021-12-16 13:00	PST	343	P
USGS	12092000	2021-12-16 13:15	PST	348	P
USGS	12092000	2021-12-16 13:30	PST	343	P
USGS	12092000	2021-12-16 13:45	PST	343	P
USGS	12092000	2021-12-16 14:00	PST	343	P
USGS	12092000	2021-12-16 14:15	PST	338	P
USGS	12092000	2021-12-16 14:30	PST	343	P
USGS	12092000	2021-12-16 14:45	PST	338	P
USGS	12092000	2021-12-16 15:00	PST	343	P
USGS	12092000	2021-12-16 15:15	PST	333	P
USGS	12092000	2021-12-16 15:30	PST	338	P
USGS	12092000	2021-12-16 15:45	PST	338	P
USGS	12092000	2021-12-16 16:00	PST	338	P
USGS	12092000	2021-12-16 16:15	PST	338	P
USGS	12092000	2021-12-16 16:30	PST	348	P
USGS	12092000	2021-12-16 16:45	PST	338	P
USGS	12092000	2021-12-16 17:00	PST	343	P
USGS	12092000	2021-12-16 17:15	PST	343	P
USGS	12092000	2021-12-16 17:30	PST	338	P
USGS	12092000	2021-12-16 17:45	PST	343	P
USGS	12092000	2021-12-16 18:00	PST	338	P
USGS	12092000	2021-12-16 18:15	PST	343	P
USGS	12092000	2021-12-16 18:30	PST	338	P
USGS	12092000	2021-12-16 18:45	PST	343	P
USGS	12092000	2021-12-16 19:00	PST	343	P
USGS	12092000	2021-12-16 19:15	PST	343	P
USGS	12092000	2021-12-16 19:30	PST	333	P
USGS	12092000	2021-12-16 19:45	PST	343	P
USGS	12092000	2021-12-16 20:00	PST	343	P
USGS	12092000	2021-12-16 20:15	PST	343	P
USGS	12092000	2021-12-16 20:30	PST	338	P
USGS	12092000	2021-12-16 20:45	PST	343	P
USGS	12092000	2021-12-16 21:00	PST	333	P
USGS	12092000	2021-12-16 21:15	PST	338	P
USGS	12092000	2021-12-16 21:30	PST	343	P
USGS	12092000	2021-12-16 21:45	PST	343	P
USGS	12092000	2021-12-16 22:00	PST	333	P
USGS	12092000	2021-12-16 22:15	PST	338	P
USGS	12092000	2021-12-16 22:30	PST	343	P
USGS	12092000	2021-12-16 22:45	PST	328	P
USGS	12092000	2021-12-16 23:00	PST	333	P
USGS	12092000	2021-12-16 23:15	PST	333	P
USGS	12092000	2021-12-16 23:30	PST	328	P
USGS	12092000	2021-12-16 23:45	PST	338	P
USGS	12092000	2021-12-17 00:00	PST	324	P
USGS	12092000	2021-12-17 00:15	PST	328	P
USGS	12092000	2021-12-17 00:30	PST	328	P
USGS	12092000	2021-12-17 00:45	PST	333	P
USGS	12092000	2021-12-17 01:00	PST	328	P
USGS	12092000	2021-12-17 01:15	PST	324	P
USGS	12092000	2021-12-17 01:30	PST	328	P
USGS	12092000	2021-12-17 01:45	PST	328	P
USGS	12092000	2021-12-17 02:00	PST	328	P
USGS	12092000	2021-12-17 02:15	PST	328	P
USGS	12092000	2021-12-17 02:30	PST	324	P
USGS	12092000	2021-12-17 02:45	PST	328	P
USGS	12092000	2021-12-17 03:00	PST	324	P
USGS	12092000	2021-12-17 03:15	PST	324	P
USGS	12092000	2021-12-17 03:30	PST	324	P
USGS	12092000	2021-12-17 03:45	PST	324	P
USGS	12092000	2021-12-17 04:00	PST	319	P
USGS	12092000	2021-12-17 04:15	PST	324	P
USGS	12092000	2021-12-17 04:30	PST	319	P
USGS	12092000	2021-12-17 04:45	PST	324	P
USGS	12092000	2021-12-17 05:00	PST	319	P
USGS	12092000	2021-12-17 05:15	PST	319	P
USGS	12092000	2021-12-17 05:30	PST	319	P
USGS	12092000	2021-12-17 05:45	PST	319	P
USGS	12092000	2021-12-17 06:00	PST	319	P
USGS	12092000	2021-12-17 06:15	PST	314	P
USGS	12092000	2021-12-17 06:30	PST	324	P
USGS	12092000	2021-12-17 06:45	PST	319	P
USGS	12092000	2021-12-17 07:00	PST	314	P
USGS	12092000	2021-12-17 07:15	PST	319	P
USGS	12092000	2021-12-17 07:30	PST	314	P
USGS	12092000	2021-12-17 07:45	PST	319	P
USGS	12092000	2021-12-17 08:00	PST	314	P
USGS	12092000	2021-12-17 08:15	PST	314	P
USGS	12092000	2021-12-17 08:30	PST	319	P
USGS	12092000	2021-12-17 08:45	PST	319	P
USGS	12092000	2021-12-17 09:00	PST	319	P
USGS	12092000	2021-12-17 09:15	PST	314	P
USGS	12092000	2021-12-17 09:30	PST	314	P
USGS	12092000	2021-12-17 09:45	PST	305	P
USGS	12092000	2021-12-17 10:00	PST	314	P
USGS	12092000	2021-12-17 10:15	PST	314	P
USGS	12092000	2021-12-17 10:30	PST	310	P
USGS	12092000	2021-12-17 10:45	PST	319	P
USGS	12092000	2021-12-17 11:00	PST	310	P
USGS	12092000	2021-12-17 11:15	PST	314	P
USGS	12092000	2021-12-17 11:30	PST	314	P
USGS	12092000	2021-12-17 11:45	PST	310	P
USGS	12092000	2021-12-17 12:00	PST	314	P
USGS	12092000	2021-12-17 12:15	PST	310	P
USGS	12092000	2021-12-17 12:30	PST	310	P
USGS	12092000	2021-12-17 12:45	PST	314	P
USGS	12092000	2021-12-17 13:00	PST	319	P
USGS	12092000	2021-12-17 13:15	PST	314	P
USGS	12092000	2021-12-17 13:30	PST	310	P
USGS	12092000	2021-12-17 13:45	PST	314	P
USGS	12092000	2021-12-17 14:00	PST	314	P
USGS	12092000	2021-12-17 14:15	PST	319	P
USGS	12092000	2021-12-17 14:30	PST	314	P
USGS	12092000	2021-12-17 14:45	PST	314	P
USGS	12092000	2021-12-17 15:00	PST	310	P
USGS	12092000	2021-12-17 15:15	PST	314	P
USGS	12092000	2021-12-17 15:30	PST	310	P
USGS	12092000	2021-12-17 15:45	PST	314	P
USGS	12092000	2021-12-17 16:00	PST	319	P
USGS	12092000	2021-12-17 16:15	PST	314	P
USGS	12092000	2021-12-17 16:30	PST	310	P
USGS	12092000	2021-12-17 16:45	PST	314	P
USGS	12092000	2021-12-17 17:00	PST	314	P
USGS	12092000	2021-12-17 17:15	PST	314	P
USGS	12092000	2021-12-17 17:30	PST	319	P
USGS	12092000	2021-12-17 17:45	PST	310	P
USGS	12092000	2021-12-17 18:00	PST	314	P
